,ra,dec,z,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,mag_auto_z_dered,mag_auto_y_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i,magerr_auto_z,magerr_auto_y
3411,333.595626,1.175331,0.7199,23.857267379760742,21.81826400756836,20.596481323242188,20.072145462036133,19.821430206298828,0.19507120549678802,0.03898843005299568,0.01979782246053219,0.024828752502799034,0.05913371220231056
3412,52.997166,-27.915993,0.6506,23.946453094482422,23.23423957824707,22.661773681640625,22.54852294921875,22.40843391418457,0.1115255057811737,0.07050547748804092,0.08302770555019379,0.12997253239154816,0.42642515897750854
3413,334.269174,0.952529,0.4061,23.26055335998535,22.443096160888672,22.357030868530273,22.104408264160156,22.743854522705078,0.07318730652332306,0.04525206983089447,0.06348192691802979,0.09812130033969879,0.5861205458641052
3414,333.6622,0.247092,0.808,24.395381927490234,23.044836044311523,21.75467872619629,21.261045455932617,21.286380767822266,0.25337743759155273,0.09888769686222076,0.051532428711652756,0.05385812744498253,0.20183198153972626
3415,53.066639,-27.739797,0.7352,24.456575393676758,22.56954574584961,21.686126708984375,21.246532440185547,20.9163875579834,0.26240527629852295,0.061185628175735474,0.049643922597169876,0.05793188884854317,0.19901111721992493
3416,334.75993,1.12694,0.8231,24.078184127807617,22.578311920166016,21.282752990722656,20.626853942871094,20.315597534179688,0.21344931423664093,0.06793077290058136,0.030940204858779907,0.033904511481523514,0.066134974360466
3417,333.600562,1.162944,1.0386,23.06606101989746,22.311826705932617,21.532506942749023,21.125898361206055,21.001632690429688,0.08973928540945053,0.060165517032146454,0.046068061143159866,0.06222330406308174,0.1579897552728653
3418,333.592982,1.153939,0.4703,22.59988021850586,20.868330001831055,20.20326042175293,19.819372177124023,19.794261932373047,0.059845972806215286,0.01657252386212349,0.013877533376216888,0.018777882680296898,0.06113198399543762
3419,334.262282,0.951548,0.5174,23.723892211914062,22.358287811279297,21.848384857177734,21.523937225341797,21.79107093811035,0.10961011797189713,0.04132417216897011,0.038893792778253555,0.054942455142736435,0.2302761673927307
3420,334.436091,1.068293,0.6732,23.533655166625977,22.586463928222656,22.216548919677734,22.28907012939453,22.17364501953125,0.0941580981016159,0.050789568573236465,0.06017926335334778,0.12490535527467728,0.3377695679664612
3421,333.520293,0.372367,0.4121,23.301015853881836,22.50992202758789,22.355022430419922,22.168380737304688,22.08780288696289,0.06758447736501694,0.043303824961185455,0.05725112929940224,0.09590022265911102,0.3524914085865021
3422,334.251287,0.956944,0.9235,23.101137161254883,22.57402801513672,22.05105972290039,22.24363899230957,21.501434326171875,0.0998973697423935,0.0844549611210823,0.07283078879117966,0.15606363117694855,0.3001110553741455
3423,53.015907,-27.668411,0.4818,24.31749725341797,23.098777770996094,22.71011734008789,22.431550979614258,22.885112762451172,0.14712725579738617,0.0662197396159172,0.08948220312595367,0.10931452363729477,0.7053181529045105
3424,334.737058,1.005816,0.5244,22.663843154907227,21.635169982910156,21.295778274536133,21.119770050048828,20.883466720581055,0.05329010635614395,0.02722766064107418,0.02952370047569275,0.04688190296292305,0.11278882622718811
3425,334.504091,1.059613,0.7594,23.25196647644043,22.06051254272461,20.962827682495117,20.542484283447266,20.528186798095703,0.12222260236740112,0.054263949394226074,0.030077418312430382,0.03979133442044258,0.11666231602430344
3426,334.515322,1.046001,0.6663,24.635175704956055,22.568071365356445,21.529539108276367,21.066801071166992,20.766345977783203,0.2851419150829315,0.05259548872709274,0.03286110982298851,0.03929437696933746,0.09270449727773666
3427,334.711127,0.994657,0.4522,21.31513214111328,20.701969146728516,20.465431213378906,20.295217514038086,20.159265518188477,0.01760152354836464,0.013062016107141972,0.01685936748981476,0.028968678787350655,0.07093773037195206
3428,334.70841,0.995645,0.6269,23.718074798583984,21.999664306640625,21.12506675720215,20.684032440185547,20.759235382080078,0.13910599052906036,0.03885192051529884,0.027102073654532433,0.03630519658327103,0.10463537275791168
3429,333.555832,1.193822,0.1817,21.744571685791016,21.281036376953125,21.062847137451172,20.954479217529297,21.23963737487793,0.02615809254348278,0.021123439073562622,0.02690935879945755,0.0528748594224453,0.2316473424434662
3430,334.506237,1.045622,0.5065,22.919368743896484,21.662378311157227,21.401514053344727,21.059146881103516,20.92545509338379,0.07040970772504807,0.028008034452795982,0.0346125066280365,0.047175172716379166,0.13877563178539276
3431,333.653914,0.246554,0.5755,23.526277542114258,22.407032012939453,22.00789451599121,21.75460433959961,21.510665893554688,0.08396581560373306,0.040877677500247955,0.04511822387576103,0.06369473785161972,0.1768883317708969
3432,333.656831,0.231273,0.3285,23.156373977661133,22.247303009033203,22.042972564697266,22.00058364868164,22.181941986083984,0.06721126288175583,0.04003416746854782,0.05179137364029884,0.1003827229142189,0.36175569891929626
3433,333.536393,1.197449,0.4622,22.184890747070312,21.478796005249023,21.240005493164062,20.979873657226562,20.919763565063477,0.025658367201685905,0.01826205477118492,0.022519811987876892,0.03535168617963791,0.10884805023670197
3434,333.542535,1.181309,0.3808,20.89801597595215,19.385622024536133,18.925546646118164,18.63562774658203,18.592187881469727,0.01814190112054348,0.006218057591468096,0.006300812587141991,0.00933813862502575,0.031091488897800446
3435,333.964253,1.232271,0.4034,23.340970993041992,22.403541564941406,22.12201499938965,21.891145706176758,22.751951217651367,0.09234552085399628,0.05298817157745361,0.0633435845375061,0.08477557450532913,0.7104957699775696
3436,333.89902,1.068013,0.5966,22.868690490722656,21.551443099975586,21.04701042175293,20.838741302490234,20.750690460205078,0.05970027297735214,0.025837955996394157,0.024295466020703316,0.03622302785515785,0.1199309304356575
3437,334.480699,1.055758,0.6423,22.622047424316406,21.059879302978516,20.169200897216797,19.750137329101562,19.618144989013672,0.06785091012716293,0.020842650905251503,0.013994816690683365,0.018727587535977364,0.04714273661375046
3438,333.533847,1.169952,0.441,21.518159866333008,19.867284774780273,19.25741958618164,18.90607261657715,18.80293083190918,0.02865753136575222,0.008403374813497066,0.00727123161777854,0.010666843503713608,0.02999935857951641
3439,334.744205,0.977961,0.7356,23.28541374206543,22.64682388305664,22.20050811767578,22.04091453552246,22.132474899291992,0.08006944507360458,0.0546545684337616,0.0537116564810276,0.09367954730987549,0.31771713495254517
3440,333.90542,1.063982,0.4778,21.914234161376953,20.69608497619629,20.28603744506836,19.99748992919922,19.9462947845459,0.03868894651532173,0.017315980046987534,0.018076829612255096,0.024025216698646545,0.08846226334571838
3441,333.893217,1.056102,0.9105,23.08342742919922,22.598949432373047,21.924827575683594,21.629247665405273,21.764883041381836,0.07117483019828796,0.07024499028921127,0.05744018778204918,0.08005799353122711,0.25904643535614014
3442,333.884249,1.055115,0.357,20.847444534301758,19.88617706298828,19.602933883666992,19.399436950683594,19.436466217041016,0.013793607242405415,0.008467433042824268,0.0103566600009799,0.014736785553395748,0.04942753538489342
3443,334.501981,1.021182,0.5668,22.884233474731445,22.099088668823242,21.709815979003906,21.4744873046875,21.868906021118164,0.06503492593765259,0.04187706485390663,0.04508625343441963,0.07414797693490982,0.3455897867679596
3444,334.272438,0.915457,0.8073,23.07423973083496,22.67189598083496,22.151416778564453,21.97329330444336,21.7159423828125,0.07249529659748077,0.06586219370365143,0.0620584599673748,0.10279961675405502,0.2689424753189087
3445,333.59559,1.134237,0.4819,22.60382652282715,21.22018051147461,20.62099266052246,20.153703689575195,19.95769691467285,0.057845018804073334,0.020913278684020042,0.017684206366539,0.022602807730436325,0.05537332966923714
3446,333.610146,1.126157,0.3921,22.191282272338867,21.18593978881836,20.878602981567383,20.60716438293457,20.651512145996094,0.03017096035182476,0.01742020808160305,0.01953013986349106,0.030273525044322014,0.08819708228111267
3447,333.607427,1.116743,0.218,21.427152633666992,20.997211456298828,20.838266372680664,20.916534423828125,21.061033248901367,0.022525746375322342,0.02125800959765911,0.028404969722032547,0.06229158118367195,0.20916582643985748
3448,334.224125,0.988533,0.485,22.905223846435547,21.109115600585938,20.505708694458008,20.14321517944336,20.135055541992188,0.04859444499015808,0.012609385885298252,0.011104559525847435,0.016326120123267174,0.049515265971422195
3449,333.933127,1.043106,0.3562,23.090723037719727,22.33077049255371,22.10866355895996,21.841846466064453,21.744861602783203,0.07026419788599014,0.05148141086101532,0.06411420553922653,0.09380771964788437,0.28084370493888855
3450,53.272289,-27.903351,0.3702,23.41277313232422,21.893157958984375,21.409992218017578,21.11425018310547,20.747299194335938,0.06435675173997879,0.02051575481891632,0.025067470967769623,0.03288901224732399,0.10405173897743225
3451,334.202866,1.000326,0.3193,22.69259262084961,21.912126541137695,21.787302017211914,21.66370964050293,21.92394256591797,0.04141220822930336,0.027339117601513863,0.03761376813054085,0.07016091048717499,0.24664504826068878
3452,334.220961,0.982347,0.3186,22.137868881225586,20.89325523376465,20.484859466552734,20.151447296142578,20.09697151184082,0.03146664798259735,0.012984760105609894,0.014222725294530392,0.0219887662678957,0.0716097503900528
3453,53.077756,-27.86933,0.7606,24.428171157836914,23.11221694946289,22.040363311767578,21.617265701293945,21.213359832763672,0.17715886235237122,0.06874969601631165,0.051922015845775604,0.05787978321313858,0.1564173847436905
3454,334.789586,0.959564,0.3522,22.61318016052246,21.80461311340332,21.78012466430664,21.464866638183594,21.839664459228516,0.04812902957201004,0.028507458046078682,0.04450777918100357,0.06246527284383774,0.3151770830154419
3455,333.941912,0.94081,0.6155,22.981809616088867,22.19753646850586,21.810039520263672,21.64581298828125,22.181352615356445,0.06085443124175072,0.04016875848174095,0.042983528226614,0.06339100748300552,0.3848542273044586
3456,53.065912,-27.787182,0.7375,23.768939971923828,21.8989200592041,20.81918716430664,20.424957275390625,20.237449645996094,0.13409771025180817,0.0314999520778656,0.020976878702640533,0.024450816214084625,0.09084700047969818
3457,333.933149,0.93731,0.3494,22.21217918395996,21.354337692260742,21.098508834838867,20.882701873779297,21.078752517700195,0.03202853351831436,0.020927218720316887,0.026362983509898186,0.041500240564346313,0.1493062973022461
3458,334.229718,0.979313,0.4152,21.795059204101562,20.627460479736328,20.250349044799805,19.923568725585938,19.843276977539062,0.024812208488583565,0.010939892381429672,0.011801504530012608,0.017699046060442924,0.05856109410524368
3459,333.96503,0.915951,0.2788,21.360612869262695,20.643556594848633,20.407217025756836,20.32890510559082,20.0726375579834,0.019168302416801453,0.013053040020167828,0.01604481227695942,0.02948848158121109,0.0728541761636734
3460,334.791373,0.953073,0.6265,24.6700382232666,22.282373428344727,21.384780883789062,20.980817794799805,20.91800880432129,0.315324068069458,0.04373713955283165,0.030675804242491722,0.039620786905288696,0.13075010478496552
3461,333.939624,0.913452,0.605,21.90619468688965,20.696788787841797,20.27042007446289,20.02704620361328,20.0985050201416,0.02046521194279194,0.009042290039360523,0.009053432382643223,0.013062938116490841,0.05564792826771736
3462,334.772912,0.95294,0.1989,21.383899688720703,20.752361297607422,20.478302001953125,20.39725112915039,20.44095802307129,0.020407909527420998,0.014825684949755669,0.018407069146633148,0.02967744506895542,0.11007535457611084
3463,52.958466,-27.811401,0.4157,21.32686996459961,20.21478843688965,19.785049438476562,19.50168228149414,19.34676742553711,0.019469423219561577,0.00874804425984621,0.010985692031681538,0.014237004332244396,0.049270257353782654
3464,334.23155,0.964507,0.6739,23.01520347595215,22.3905029296875,21.97280502319336,22.546537399291992,22.30130958557129,0.08489365130662918,0.06248996779322624,0.06549052149057388,0.2606160342693329,0.5983842611312866
3465,334.873308,1.066722,0.8087,23.219877243041992,22.72219467163086,22.281314849853516,22.081878662109375,22.89601707458496,0.08310670405626297,0.06782124936580658,0.07238593697547913,0.11567226052284241,0.7993116974830627
3466,335.044568,1.201097,0.3911,20.996498107910156,20.199249267578125,20.00751495361328,19.703901290893555,19.863304138183594,0.01309027150273323,0.008014295250177383,0.010783487930893898,0.014486268162727356,0.055834364145994186
3467,333.920311,0.943172,0.5756,22.840255737304688,21.04817771911621,20.205366134643555,19.803049087524414,19.85043716430664,0.07112963497638702,0.018875479698181152,0.01332938950508833,0.018825482577085495,0.06226782128214836
3468,334.228811,0.964189,0.4511,22.111602783203125,20.310184478759766,19.703222274780273,19.359378814697266,19.24568748474121,0.041227277368307114,0.010358365252614021,0.009104251861572266,0.014934105798602104,0.0397418774664402
3469,334.784698,0.942736,0.5662,23.500377655029297,22.70615577697754,22.199108123779297,22.052928924560547,22.080116271972656,0.11300108581781387,0.06812677532434464,0.06878673285245895,0.11232718825340271,0.3610353469848633
3470,333.888848,0.947061,0.5788,23.322248458862305,21.497957229614258,20.700729370117188,20.292966842651367,20.160402297973633,0.10278304666280746,0.026196731254458427,0.019458675757050514,0.027385080233216286,0.07678153365850449
3471,333.544382,0.816243,0.174,19.888687133789062,18.990478515625,18.645048141479492,18.391494750976562,18.3375244140625,0.007772248703986406,0.004405543673783541,0.005186176393181086,0.008157512173056602,0.023678423836827278
3472,333.87083,0.992364,0.4789,23.07289695739746,21.386003494262695,20.76525115966797,20.413610458374023,20.344552993774414,0.07111933827400208,0.020149802789092064,0.01753673329949379,0.026929747313261032,0.07719028741121292
3473,333.519086,1.158809,0.3811,22.8131046295166,21.972515106201172,21.898609161376953,21.906085968017578,23.034788131713867,0.054325636476278305,0.03539600595831871,0.049330566078424454,0.09496641159057617,0.8888670802116394
3474,333.946204,1.213211,0.6059,23.78125,21.918560028076172,21.218820571899414,20.881200790405273,21.268630981445312,0.11442363262176514,0.027528533712029457,0.022146552801132202,0.02998012863099575,0.1731918752193451
3475,333.481271,0.888008,0.2971,21.53440284729004,20.825471878051758,20.529508590698242,20.382781982421875,20.32260513305664,0.01908394694328308,0.01266066450625658,0.014902792870998383,0.02420349232852459,0.09243554621934891
3476,334.205174,0.975839,0.3152,21.197172164916992,20.44677734375,20.215797424316406,20.007892608642578,20.139694213867188,0.01540416106581688,0.010854588821530342,0.013143613003194332,0.024394452571868896,0.08247670531272888
3477,334.454227,1.053853,0.2864,23.562108993530273,22.610671997070312,22.312854766845703,22.196035385131836,21.934837341308594,0.11428885906934738,0.06118526682257652,0.07789859920740128,0.12832994759082794,0.321442186832428
3478,333.514219,0.867389,0.9838,23.06000328063965,22.660594940185547,22.085256576538086,21.871030807495117,21.692092895507812,0.05767855793237686,0.054022762924432755,0.0492698960006237,0.07942865043878555,0.2386176735162735
3479,333.468418,0.308506,0.3675,22.49733543395996,21.813121795654297,21.649995803833008,21.44414520263672,21.477556228637695,0.04200108349323273,0.029812084510922432,0.03733005002140999,0.05562033876776695,0.17387895286083221
3480,333.490846,1.172532,0.4813,23.527084350585938,22.392498016357422,22.098623275756836,21.840482711791992,22.3586483001709,0.08641114085912704,0.03855287656188011,0.04487199708819389,0.07401695102453232,0.37916100025177
3481,334.211789,0.966334,0.4517,22.862035751342773,21.74681854248047,21.519365310668945,21.429502487182617,21.335285186767578,0.05750128999352455,0.02699931152164936,0.033657751977443695,0.07000648230314255,0.19270466268062592
3482,333.451421,0.89634,0.8105,22.401073455810547,22.105609893798828,21.975454330444336,21.780431747436523,24.462013244628906,0.03285881131887436,0.03435533493757248,0.04721920192241669,0.06772205978631973,2.923429250717163
3483,333.920259,1.232343,0.2011,22.78431510925293,22.229541778564453,22.009729385375977,21.869613647460938,22.17108726501465,0.050489943474531174,0.042241547256708145,0.05287765711545944,0.0804811343550682,0.39340701699256897
3484,333.52447,0.351768,0.2113,19.497949600219727,18.86962890625,18.594039916992188,18.46300506591797,18.459848403930664,0.005703926086425781,0.004269151948392391,0.005180847365409136,0.00820914190262556,0.028220899403095245
3485,334.461428,1.042506,0.2368,22.17670440673828,20.94841957092285,20.427602767944336,20.103052139282227,20.085107803344727,0.03801165521144867,0.015756336972117424,0.016641445457935333,0.021141115576028824,0.08167847245931625
3486,333.884338,0.958823,0.4603,21.92936134338379,20.659032821655273,20.228424072265625,19.85763931274414,19.807035446166992,0.025616660714149475,0.010626974515616894,0.010832028463482857,0.01476356852799654,0.05036832019686699
3487,334.443555,1.046804,0.7137,23.315275192260742,22.611711502075195,22.114410400390625,22.242496490478516,21.72564697265625,0.10418953746557236,0.0658927708864212,0.07245460897684097,0.15258632600307465,0.3176361620426178
3488,333.499867,1.152586,0.7037,23.764347076416016,22.63280487060547,21.96750831604004,21.60887908935547,20.81462860107422,0.17154602706432343,0.08267422020435333,0.07102518528699875,0.09970573335886002,0.15247148275375366
3489,334.200072,1.001448,0.5728,23.05164337158203,22.299232482910156,22.100553512573242,21.870952606201172,22.208988189697266,0.06164313480257988,0.04172686114907265,0.053733374923467636,0.09101399034261703,0.33046501874923706
3490,333.516581,0.820833,0.5942,22.77156639099121,22.156753540039062,21.798067092895508,21.76824188232422,22.04096794128418,0.04814375564455986,0.03727424144744873,0.043450698256492615,0.08295785635709763,0.3420751988887787
3491,333.461352,1.177233,0.7435,23.716386795043945,22.808679580688477,21.89434814453125,21.463857650756836,21.602283477783203,0.10163716971874237,0.06469174474477768,0.043671172112226486,0.05401092767715454,0.19782988727092743
3492,333.488045,0.37385,0.4483,23.460845947265625,21.7802677154541,21.213518142700195,20.895734786987305,21.072219848632812,0.08629880100488663,0.02481853775680065,0.02290753275156021,0.032437846064567566,0.14688464999198914
3493,333.4561,0.302278,0.3726,22.979015350341797,21.785783767700195,21.278738021850586,20.792688369750977,20.84152603149414,0.06338031589984894,0.027851782739162445,0.027205754071474075,0.03356337174773216,0.10630855709314346
3494,334.811744,1.112649,0.6387,23.76411247253418,22.284521102905273,21.66790771484375,21.276535034179688,21.799266815185547,0.14338067173957825,0.046562034636735916,0.04207688570022583,0.05778807774186134,0.28138408064842224
3495,334.876571,0.772166,0.6754,23.200889587402344,22.33666229248047,21.83322525024414,21.741191864013672,21.702241897583008,0.06482809782028198,0.038038380444049835,0.03951045870780945,0.07152342051267624,0.23978573083877563
3496,334.450227,1.033978,0.8203,23.827655792236328,22.89773178100586,21.84178352355957,21.69623374938965,21.036094665527344,0.15401992201805115,0.08371248096227646,0.05432199314236641,0.08691515773534775,0.26271235942840576
3497,334.196377,0.973409,0.2424,21.257089614868164,20.60520362854004,20.2928466796875,20.210966110229492,20.19729995727539,0.015391777269542217,0.011506463401019573,0.013533932156860828,0.0272995475679636,0.08617035299539566
3498,334.867392,0.767612,0.7087,24.061405181884766,23.059526443481445,22.381492614746094,22.399866104125977,22.487924575805664,0.14856833219528198,0.08100056648254395,0.06578738242387772,0.13166314363479614,0.49878886342048645
3499,333.478717,1.165662,0.3796,22.842220306396484,22.174867630004883,22.121429443359375,21.985258102416992,22.514652252197266,0.046128783375024796,0.03451190143823624,0.051743049174547195,0.08770040422677994,0.44110000133514404
3500,333.508941,1.150421,0.181,21.7929744720459,21.1007022857666,20.670272827148438,20.39947509765625,20.382112503051758,0.023713188245892525,0.017098993062973022,0.018563250079751015,0.027896031737327576,0.08611878752708435
3501,334.773713,0.405502,0.5135,21.611425399780273,20.508522033691406,20.07244873046875,19.727399826049805,19.618881225585938,0.020359152927994728,0.010095455683767796,0.010044894181191921,0.013425097800791264,0.046531882137060165
3502,333.48875,1.139995,0.5985,23.10320472717285,22.36275291442871,21.99506187438965,21.874719619750977,21.877222061157227,0.062114447355270386,0.04303058981895447,0.04713946208357811,0.08434922993183136,0.2517993748188019
3503,333.882586,1.147177,0.8735,23.48532485961914,22.849895477294922,22.357450485229492,22.171865463256836,22.049427032470703,0.10596855729818344,0.08572246134281158,0.08115596324205399,0.13205674290657043,0.37636661529541016
3504,334.766955,0.418704,0.9588,26.151718139648438,23.617748260498047,22.277751922607422,21.531558990478516,22.08817481994629,1.232675552368164,0.1626228392124176,0.07368172705173492,0.07469844073057175,0.46806252002716064
3505,333.831734,0.944308,0.3657,22.824703216552734,21.981857299804688,21.617612838745117,21.5352840423584,20.983840942382812,0.053695905953645706,0.034101925790309906,0.037598807364702225,0.0719657838344574,0.13033261895179749
3506,333.491191,1.133091,0.7427,23.88121795654297,22.765666961669922,22.05356216430664,21.6546630859375,21.531333923339844,0.13906672596931458,0.06510865688323975,0.04936601594090462,0.06726360321044922,0.191399946808815
3507,333.482783,1.132717,0.4388,21.614356994628906,20.173538208007812,19.663246154785156,19.326679229736328,19.24190902709961,0.0265473872423172,0.009283635765314102,0.008449832908809185,0.012156040407717228,0.03573150560259819
3508,334.732001,0.425858,0.3348,21.610549926757812,20.11580467224121,19.615570068359375,19.30335807800293,19.25327491760254,0.020693257451057434,0.007274288684129715,0.006860078778117895,0.010819830000400543,0.035366881638765335
3509,333.51959,1.120376,1.006,23.189647674560547,22.716297149658203,21.885841369628906,21.557552337646484,22.332155227661133,0.0638226717710495,0.057667359709739685,0.03981080278754234,0.05623359978199005,0.40291619300842285
3510,333.506453,0.335788,0.8588,24.74704933166504,23.085262298583984,22.157068252563477,21.71531867980957,21.285762786865234,0.32307180762290955,0.09425698965787888,0.06554124504327774,0.08428174257278442,0.1919267624616623
3511,334.72847,0.405691,0.7828,23.259902954101562,22.719430923461914,22.079612731933594,21.86554527282715,21.96352767944336,0.06417708843946457,0.053074322640895844,0.04431712627410889,0.0678785890340805,0.2755040228366852
3512,334.819524,0.919829,0.2854,22.968711853027344,22.281028747558594,22.064455032348633,21.93963623046875,22.41689109802246,0.06493103504180908,0.04516628012061119,0.05306343361735344,0.09671396762132645,0.5114769339561462
3513,333.513194,1.125191,1.0629,23.293804168701172,22.87640953063965,22.236831665039062,21.923002243041992,22.168764114379883,0.07282794266939163,0.06793643534183502,0.05803300440311432,0.0819210410118103,0.32778242230415344
3514,333.497293,0.357307,0.3715,23.289722442626953,22.5283203125,22.322505950927734,22.078229904174805,22.306560516357422,0.06295275688171387,0.0436016283929348,0.055800020694732666,0.08007310330867767,0.3506432771682739
3515,333.880178,1.130662,0.0923,21.16337013244629,20.869165420532227,20.696758270263672,20.663036346435547,20.555255889892578,0.022522147744894028,0.021900122985243797,0.02866850048303604,0.05665920674800873,0.15715838968753815
3516,333.608126,0.911718,0.3384,22.107393264770508,21.322101593017578,21.365388870239258,21.070209503173828,21.384824752807617,0.02362457476556301,0.01591363362967968,0.02496309019625187,0.0362139567732811,0.18524840474128723
3517,333.798383,0.909874,1.1348,22.169509887695312,22.018070220947266,21.774757385253906,21.63540267944336,21.805458068847656,0.026740919798612595,0.03131403774023056,0.0386478453874588,0.06560427695512772,0.2608792185783386
3518,334.695684,0.581953,0.163,20.18026351928711,19.779159545898438,19.59385108947754,19.553325653076172,19.628231048583984,0.007119797170162201,0.007160244509577751,0.008813520893454552,0.017011262476444244,0.053180571645498276
3519,334.80466,0.918922,0.5072,23.47283172607422,22.72121810913086,22.172842025756836,22.237762451171875,21.90909767150879,0.10002310574054718,0.07005723565816879,0.05974426865577698,0.12109484523534775,0.3022904098033905
3520,333.541054,0.943207,0.9675,22.48339080810547,22.1484317779541,21.54378890991211,21.370758056640625,21.54776382446289,0.06585662066936493,0.0630471333861351,0.05585777387022972,0.10377510637044907,0.3327490985393524
3521,334.681434,0.573526,0.5408,22.5852108001709,21.5410099029541,21.215538024902344,21.03545379638672,21.06041145324707,0.045252300798892975,0.02388112060725689,0.02731400914490223,0.04271635040640831,0.14486363530158997
3522,334.796609,0.915318,0.867,23.7275333404541,22.929889678955078,21.82839012145996,21.45825958251953,21.499568939208984,0.18720880150794983,0.11489569395780563,0.06233834847807884,0.08259125053882599,0.307086318731308
3523,333.60324,0.375804,0.8203,23.629226684570312,22.97651481628418,22.268798828125,22.033395767211914,22.47817039489746,0.09803687781095505,0.07286849617958069,0.05901021882891655,0.08664751797914505,0.5034186244010925
3524,334.623741,0.595396,0.4276,22.79859733581543,21.987104415893555,21.678218841552734,21.70366096496582,21.45042610168457,0.04535682126879692,0.031258340924978256,0.0344245471060276,0.06790514290332794,0.17362061142921448
3525,333.549415,0.917022,0.5312,23.188581466674805,21.90939712524414,21.172746658325195,20.964920043945312,20.99690055847168,0.07220008969306946,0.02904622256755829,0.02264615334570408,0.03658073768019676,0.11908849328756332
3526,333.973613,0.866367,0.7104,22.607303619384766,21.85494613647461,21.258129119873047,21.017393112182617,21.237518310546875,0.043115902692079544,0.02794824168086052,0.024790892377495766,0.03893382102251053,0.16834136843681335
3527,334.646249,0.578114,0.5061,21.918745040893555,21.112157821655273,20.857303619384766,20.63298797607422,20.69532012939453,0.025055348873138428,0.01701764203608036,0.019766928628087044,0.03193526342511177,0.10211049020290375
3528,333.962379,0.856758,0.4051,22.186262130737305,21.31768035888672,21.13675308227539,20.80307388305664,20.634593963623047,0.03469599038362503,0.02097463421523571,0.027642302215099335,0.03862150013446808,0.11733950674533844
3529,333.527106,0.925499,0.32,20.380268096923828,19.576858520507812,19.34125518798828,19.0985050201416,19.141006469726562,0.007555234245955944,0.004918003920465708,0.006001228932291269,0.00906200148165226,0.03121671825647354
3530,334.679149,0.551174,0.7187,22.040433883666992,21.801677703857422,21.524404525756836,21.23935317993164,21.548463821411133,0.023655304685235023,0.027666158974170685,0.03271851688623428,0.042555321007966995,0.24478460848331451
3531,333.517309,0.99447,0.2007,21.044605255126953,20.196697235107422,19.819068908691406,19.636802673339844,19.554929733276367,0.015136119909584522,0.009214619174599648,0.009944402612745762,0.016309931874275208,0.050070133060216904
3532,333.938391,0.870664,0.4125,22.255184173583984,21.334766387939453,21.112049102783203,20.88011360168457,20.83635711669922,0.031185049563646317,0.017675766721367836,0.022280167788267136,0.03490130603313446,0.12460824102163315
3533,333.908404,0.8786,0.911,23.566194534301758,22.748008728027344,22.036489486694336,21.579822540283203,22.878273010253906,0.08910111337900162,0.05551151931285858,0.04479401931166649,0.057198941707611084,0.7036126852035522
3534,333.906428,0.857706,0.7106,23.586509704589844,21.406742095947266,20.088672637939453,19.676410675048828,19.588823318481445,0.17906802892684937,0.03226036950945854,0.01490458007901907,0.01949859783053398,0.06708016246557236
3535,333.948787,0.85096,0.708,23.427127838134766,21.729787826538086,20.715303421020508,20.250532150268555,20.14290428161621,0.10016562044620514,0.028142914175987244,0.017185751348733902,0.021366441622376442,0.07219239324331284
3536,333.501147,0.994343,1.4257,22.61329460144043,22.48100471496582,22.437347412109375,22.16585922241211,22.420392990112305,0.038633283227682114,0.04610469937324524,0.06729535013437271,0.10280968993902206,0.40997475385665894
3537,334.24304,0.950002,0.4509,23.275407791137695,21.843469619750977,21.230674743652344,20.868783950805664,20.84926414489746,0.07927661389112473,0.031130684539675713,0.02667614072561264,0.03960530459880829,0.11399444937705994
3538,334.238862,0.946865,0.3182,21.660545349121094,21.13897132873535,20.864803314208984,20.7674503326416,20.77932357788086,0.02081705816090107,0.01734977215528488,0.020531179383397102,0.042410578578710556,0.12953706085681915
3539,334.224999,0.947074,0.2772,21.9372501373291,20.815690994262695,20.35279655456543,20.097890853881836,20.174753189086914,0.025546593591570854,0.012344730086624622,0.01227146852761507,0.020833058282732964,0.07095213234424591
3540,334.657831,0.54722,0.6266,22.696218490600586,21.900876998901367,21.605260848999023,21.383874893188477,21.689558029174805,0.0553809255361557,0.033746931701898575,0.0393204391002655,0.0585474967956543,0.31299158930778503
3541,334.783332,0.999149,0.7138,22.904634475708008,22.397031784057617,22.270307540893555,21.99445915222168,23.93802261352539,0.05460203066468239,0.047600142657756805,0.06395520269870758,0.09203672409057617,1.7086609601974487
3542,333.611446,0.366102,0.4601,23.256975173950195,21.766263961791992,21.250518798828125,20.85483169555664,20.735166549682617,0.08037359267473221,0.02790783904492855,0.02691635489463806,0.033419352024793625,0.11609042435884476
3543,334.7477,0.959619,0.6908,23.920406341552734,22.217538833618164,21.11039924621582,20.692920684814453,20.55997085571289,0.11186309158802032,0.03150619566440582,0.01700478605926037,0.02212621457874775,0.06063650920987129
3544,333.877956,0.862668,1.1821,22.692975997924805,22.386503219604492,22.057767868041992,21.80216407775879,21.519634246826172,0.03784510865807533,0.03706669062376022,0.042243458330631256,0.06752755492925644,0.18469934165477753
3545,334.673238,0.521413,0.3273,21.56563949584961,20.764814376831055,20.57033348083496,20.29193687438965,20.396724700927734,0.018887793645262718,0.012465432286262512,0.015875689685344696,0.02345944195985794,0.09232275933027267
